id,objet,montant,codecpv,procedure,nature,datenotification,dureemois,formeprix,acheteur_id,acheteur_nom,titulaire_id_1,titulaire_denominationsociale_2,offresrecues,lieuexecution_nom,lieuexecution_code,lieuexecution_typecode,source
2024004-0101,AMENAGEMENT ET EXTENSION DE LA MEDIATHEQUE,136414.84,45262522-6,Procédure adaptée,Marché,2023-12-15,9,Ferme,21610061000015,,69715004300027,,,Bretoncelles,,,data.gouv.fr_pes
2023S0013-300,PRESTATIONS D'ASSURANCES GROUPEMENT DE COMMANDES LOT 3 FLOTTE AUTOMOBILE,202159.95,66000000-0,Appel d'offres ouvert,Marché,2023-12-15,60,Ferme,24350073300114,,83381722400029,,,La Chapelle-aux-Filtzméens,,,data.gouv.fr_pes
202327-23-0100,AMENAGEMENT TOURNE A GAUCHE ROUTE D ORLEANS - RD 960 - LOTISSEMENT DE LA NATION,84700.0,45111291-4,Procédure adaptée,Marché,2023-12-15,2,Ferme,21450082900012,,77559249600258,,,Châteauneuf-sur-Loire,,,data.gouv.fr_pes
20232023S2000100,PRESTATIONS SURVEILLANCE PHYSIQUE ET GARDIENNAGE ENJV,120000.0,79713000-5,Procédure adaptée,Accord-cadre,2023-12-15,48,Révisable,21310149600015,,80747991000026,,,COLOMIERS CEDEX,,,data.gouv.fr_pes
202423S060200,ASSURANCES RESPONSABILITE CIVILE,62082.2,66510000-8,Procédure adaptée,Marché,2023-12-15,48,Révisable,21380229100012,,83381722400029,,,MEYLAN,,,data.gouv.fr_pes
2023MA23012400,2023-27 LOT 1 ELECTRICITE CFO / CFA / SSI - MISE AUX NORMES INCENDIE STADE GASTON SIMOUNET,65500.0,45311000-0,Procédure adaptée,Marché,2023-12-15,9,Révisable,21240037800015,,44005586100312,,,BERGERAC,,,data.gouv.fr_pes
20230940000,Audits énergétiques dans les bâtiments du Département de Tarn-et-Garonne,2000000.0,79212000-3,Appel d'offres ouvert,Accord-cadre,2023-12-15,49,Révisable,22820001000012,,90335788700012,AD'3E,,MONTAUBAN,,,data.gouv.fr_pes
2023ADM-1L0400,Assurance des vehicules a moteur et des risques annexes,108843.04,66510000-8,Procédure adaptée,Marché,2023-12-15,48,Révisable,20006729600018,,39185155703071,,,Morlaas,,,data.gouv.fr_pes
20232023-04L400,LOT 4 - MENUISERIES EXTERIEUR METALLIQUE ET BOIS - EXTENSION DU CENTRE PETITE ENFANCE INTERCOMMUN,59510.39,85312110-3,Procédure adaptée,Marché,2023-12-15,10,Ferme et actualisable,24600091300052,,43440146900011,,,Lachapelle-aux-Pots,,,data.gouv.fr_pes
2023M23588S00,M23588S - MS036 - LOT 1 - TRAVAUX ENFOUISSEMENT ET REQUALIFICATION RUE CHATEAU GAILLARD A ORLEANS,1571000.0,45112500-0,Appel d'offres ouvert,Marché subséquent,2023-12-15,24,Révisable,24450046800040,,77559249600258,,,ORLEANS CEDEX 1,,,data.gouv.fr_pes
202423SD100100,LOT 9 PLATRERIE PEINTURE ISOLATION,317542.75,45216121-8,Procédure adaptée,Marché,2023-12-15,13,Révisable,28630001700014,,58715044200057,,,ISSOIRE,,,data.gouv.fr_pes
249893422,Fourniture de pneumatiques neufs et rechapés pour le parc bus et pour les véhicules légers: Lot 2: Fourniture de pneumatiques rechapés pour un parc d\'autobus,45000.0,34352200-1,Procédure avec négociation,Marché,2023-12-15,36,Unitaire,94555101800019,,39252740404670,,4.0,,,,e-marchespublics
24989190,Fourniture du gazole pour les bus de Soléa et Domibus ainsi que pour les voitures de services,1750000.0,09134220-5,Procédure avec négociation,Marché,2023-12-15,12,Unitaire,94555101800019,,70200629700031,,3.0,,,,e-marchespublics
202320230151-P00,LOT 1-VOIRIE EN BETON DE LA RUE BASSIN GOULE,101715.0,45247120-7,Appel d'offres ouvert,Marché,2023-12-15,18,Ferme et actualisable,20000883700011,,50487736600014,,,MAMOUDZOU,,,data.gouv.fr_pes
2023942-500,RESTRUCTURATION DS BATIMENTS DE L'ECOLE ELEMENTAIRE JEAN JAURES LOT5 PLOMBERIE CVC,457321.4,45330000-9,Procédure adaptée,Marché,2023-12-15,16,Ferme,21930050600017,,40857909200029,,,NEUILLY SUR MARNE,,,data.gouv.fr_pes
